from,to,value
1002.0,1477.0,1.0
1002.0,3082.0,1.0
1002.0,4004.0,1.0
1002.0,4246.0,1.0
1002.0,234.0,1.0
1002.0,2227.0,1.0
1002.0,754.0,1.0
1002.0,537.0,1.0
1002.0,2112.0,1.0
1002.0,4170.0,1.0
1002.0,912.0,1.0
1002.0,2209.0,1.0
1002.0,4265.0,1.0
1002.0,2542.0,1.0
1002.0,4630.0,1.0
1002.0,4631.0,1.0
1002.0,4255.0,1.0
1002.0,4026.0,1.0
1002.0,2326.0,1.0
1002.0,1475.0,1.0
1002.0,1480.0,1.0
1002.0,4253.0,1.0
1002.0,4632.0,1.0
1002.0,1483.0,1.0
1002.0,1518.0,1.0
1002.0,4129.0,1.0
1002.0,3083.0,1.0
1002.0,4633.0,1.0
1002.0,1465.0,1.0
1002.0,522.0,1.0
1002.0,2978.0,1.0
1002.0,4148.0,1.0
1002.0,859.0,1.0
1002.0,1482.0,1.0
1002.0,764.0,1.0
1002.0,4634.0,1.0
1002.0,1291.0,1.0
1002.0,4563.0,1.0
1002.0,4484.0,1.0
1002.0,1657.0,1.0
1002.0,2321.0,1.0
1002.0,1681.0,1.0
1002.0,3486.0,1.0
1002.0,1459.0,1.0
1002.0,2232.0,1.0
1002.0,4635.0,1.0
1002.0,4486.0,1.0
1002.0,4636.0,1.0
1002.0,1490.0,1.0
1002.0,4637.0,1.0
1002.0,4638.0,1.0
1002.0,4639.0,1.0
1002.0,4640.0,1.0
1002.0,1378.0,1.0
1002.0,2864.0,1.0
1002.0,1662.0,1.0
1002.0,3421.0,1.0
1002.0,921.0,1.0
1002.0,1488.0,1.0
1002.0,1722.0,1.0
1002.0,4641.0,1.0
1002.0,2634.0,1.0
1002.0,4642.0,1.0
1002.0,4091.0,1.0
1002.0,3714.0,1.0
1002.0,4643.0,1.0
1002.0,4056.0,1.0
1002.0,2115.0,1.0
1002.0,741.0,1.0
1002.0,1289.0,1.0
1002.0,1958.0,1.0
1002.0,1515.0,1.0
1002.0,4185.0,1.0
1002.0,4644.0,1.0
1002.0,4564.0,1.0
1002.0,1429.0,1.0
1002.0,4266.0,1.0
1002.0,3138.0,1.0
1002.0,3148.0,1.0
1002.0,4645.0,1.0
1002.0,1346.0,1.0
1002.0,2708.0,1.0
1002.0,2015.0,1.0
1002.0,1294.0,1.0
1002.0,1519.0,1.0
1002.0,1636.0,1.0
1002.0,4132.0,1.0
1002.0,1806.0,1.0
1002.0,4566.0,1.0
1002.0,1066.0,1.0
1002.0,1712.0,1.0
1002.0,4646.0,1.0
1002.0,1283.0,1.0
1002.0,3488.0,1.0
1002.0,2578.0,1.0
1002.0,1497.0,1.0
1002.0,330.0,1.0
1002.0,4647.0,1.0
1002.0,1493.0,1.0
1002.0,4648.0,1.0
1002.0,1287.0,1.0
1002.0,4390.0,1.0
1002.0,1499.0,1.0
1002.0,4269.0,1.0
1002.0,1048.0,1.0
1002.0,3085.0,1.0
1002.0,1340.0,1.0
1002.0,3500.0,1.0
1002.0,2068.0,1.0
1002.0,1956.0,1.0
1002.0,4649.0,1.0
1002.0,1773.0,1.0
1002.0,3150.0,1.0
1002.0,1280.0,1.0
1002.0,3087.0,1.0
1002.0,4650.0,1.0
1002.0,850.0,1.0
1002.0,1583.0,1.0
1002.0,1688.0,1.0
1002.0,1692.0,1.0
1002.0,3039.0,1.0
1002.0,1288.0,1.0
1002.0,765.0,1.0
1002.0,143.0,1.0
1002.0,838.0,1.0
1002.0,1481.0,1.0
1002.0,2016.0,1.0
1002.0,1478.0,1.0
1002.0,4100.0,1.0
1002.0,4651.0,1.0
1002.0,3097.0,1.0
1002.0,2066.0,1.0
1002.0,4565.0,1.0
1002.0,4652.0,1.0
1002.0,4653.0,1.0
1002.0,4654.0,1.0
1002.0,4655.0,1.0
1002.0,4656.0,1.0
1002.0,4657.0,1.0
1002.0,1504.0,1.0
1002.0,3099.0,1.0
1002.0,1402.0,1.0
1002.0,71.0,1.0
1002.0,3094.0,1.0
1002.0,1501.0,1.0
1002.0,4568.0,1.0
1002.0,4658.0,1.0
1002.0,4659.0,1.0
1002.0,1677.0,1.0
1003.0,1800.0,1.0
1003.0,1273.0,1.0
1003.0,2419.0,1.0
1003.0,643.0,1.0
1003.0,602.0,1.0
1003.0,1397.0,1.0
1003.0,1027.0,1.0
1003.0,942.0,1.0
1003.0,1804.0,1.0
1003.0,2613.0,1.0
1003.0,644.0,1.0
1003.0,1169.0,1.0
1003.0,987.0,1.0
1003.0,1822.0,1.0
1003.0,1981.0,1.0
1003.0,711.0,1.0
1003.0,156.0,1.0
1003.0,2194.0,1.0
1003.0,1171.0,1.0
1003.0,967.0,1.0
1003.0,2494.0,1.0
1003.0,809.0,1.0
1003.0,786.0,1.0
1003.0,708.0,1.0
1003.0,271.0,1.0
1003.0,717.0,1.0
1003.0,441.0,1.0
1003.0,991.0,1.0
1003.0,144.0,1.0
1003.0,888.0,1.0
1003.0,1004.0,1.0
1003.0,1394.0,1.0
1003.0,930.0,1.0
1003.0,542.0,1.0
1003.0,996.0,1.0
1003.0,1435.0,1.0
1003.0,50.0,1.0
1003.0,521.0,1.0
1003.0,1005.0,1.0
1003.0,551.0,1.0
1003.0,137.0,1.0
1003.0,720.0,1.0
1003.0,1185.0,1.0
1003.0,2504.0,1.0
1003.0,817.0,1.0
1003.0,431.0,1.0
1003.0,726.0,1.0
1003.0,800.0,1.0
1003.0,525.0,1.0
1003.0,1016.0,1.0
1003.0,646.0,1.0
1003.0,437.0,1.0
1003.0,1826.0,1.0
1003.0,1827.0,1.0
1003.0,3273.0,1.0
1003.0,4010.0,1.0
1003.0,1385.0,1.0
1003.0,802.0,1.0
1004.0,1176.0,1.0
1004.0,811.0,1.0
1004.0,989.0,1.0
1004.0,986.0,1.0
1004.0,1005.0,1.0
1004.0,4444.0,1.0
1004.0,1003.0,1.0
1004.0,888.0,1.0
1004.0,996.0,1.0
1004.0,50.0,1.0
1004.0,1364.0,1.0
1005.0,58.0,1.0
1005.0,1360.0,1.0
1005.0,1132.0,1.0
1005.0,3024.0,1.0
1005.0,993.0,1.0
1005.0,419.0,1.0
1005.0,808.0,1.0
1005.0,1428.0,1.0
1005.0,1633.0,1.0
1005.0,986.0,1.0
1005.0,2488.0,1.0
1005.0,1058.0,1.0
1005.0,1181.0,1.0
1005.0,2489.0,1.0
1005.0,2214.0,1.0
1005.0,1177.0,1.0
1005.0,144.0,1.0
1005.0,738.0,1.0
1005.0,500.0,1.0
1005.0,1825.0,1.0
1005.0,996.0,1.0
1005.0,1435.0,1.0
1005.0,50.0,1.0
1005.0,1987.0,1.0
1005.0,521.0,1.0
1005.0,1004.0,1.0
1005.0,1364.0,1.0
1005.0,1120.0,1.0
1005.0,1003.0,1.0
1005.0,2504.0,1.0
1006.0,783.0,1.0
1006.0,861.0,1.0
1006.0,430.0,1.0
1006.0,451.0,1.0
1006.0,1423.0,1.0
1006.0,769.0,1.0
1006.0,1804.0,1.0
1006.0,3441.0,1.0
1006.0,1003.0,1.0
1006.0,105.0,1.0
1006.0,1045.0,1.0
1006.0,1050.0,1.0
1006.0,457.0,1.0
1006.0,1051.0,1.0
1006.0,633.0,1.0
1006.0,2982.0,1.0
1006.0,995.0,1.0
1006.0,1032.0,1.0
1006.0,544.0,1.0
1006.0,786.0,1.0
1006.0,551.0,1.0
1006.0,996.0,1.0
1006.0,999.0,1.0
1006.0,50.0,1.0
1007.0,1302.0,1.0
1008.0,767.0,1.0
1008.0,126.0,1.0
1008.0,838.0,1.0
1008.0,1009.0,1.0
1008.0,51.0,1.0
1008.0,61.0,1.0
1008.0,3430.0,1.0
1008.0,613.0,1.0
1008.0,271.0,1.0
1008.0,439.0,1.0
1008.0,1893.0,1.0
1009.0,1790.0,1.0
1009.0,721.0,1.0
1009.0,1008.0,1.0
1009.0,592.0,1.0
1009.0,3503.0,1.0
1009.0,261.0,1.0
1009.0,51.0,1.0
1009.0,787.0,1.0
1009.0,808.0,1.0
1009.0,2134.0,1.0
1009.0,693.0,1.0
1009.0,4660.0,1.0
1009.0,1051.0,1.0
1009.0,571.0,1.0
1009.0,789.0,1.0
1009.0,4661.0,1.0
1010.0,497.0,1.0
1010.0,1423.0,1.0
1010.0,55.0,1.0
1010.0,445.0,1.0
1010.0,260.0,1.0
1010.0,148.0,1.0
1010.0,535.0,1.0
1011.0,3643.0,1.0
1011.0,534.0,1.0
1011.0,679.0,1.0
1011.0,721.0,1.0
1011.0,1066.0,1.0
1011.0,727.0,1.0
1011.0,4309.0,1.0
1011.0,789.0,1.0
1011.0,533.0,1.0
1011.0,1033.0,1.0
1011.0,984.0,1.0
1011.0,1890.0,1.0
1011.0,1892.0,1.0
1011.0,1040.0,1.0
1011.0,1807.0,1.0
1011.0,1046.0,1.0
1011.0,1870.0,1.0
1011.0,431.0,1.0
1011.0,1908.0,1.0
1011.0,452.0,1.0
1011.0,2532.0,1.0
1011.0,4662.0,1.0
1011.0,514.0,1.0
1011.0,1167.0,1.0
1011.0,527.0,1.0
1011.0,2186.0,1.0
1011.0,4663.0,1.0
1011.0,1052.0,1.0
1011.0,1049.0,1.0
1011.0,2134.0,1.0
1011.0,55.0,1.0
1011.0,633.0,1.0
1011.0,4502.0,1.0
1011.0,3324.0,1.0
1011.0,369.0,1.0
1011.0,1426.0,1.0
1011.0,1891.0,1.0
1011.0,457.0,1.0
1011.0,170.0,1.0
1011.0,1386.0,1.0
1012.0,340.0,1.0
1012.0,390.0,1.0
1012.0,89.0,1.0
1012.0,237.0,1.0
1012.0,394.0,1.0
1012.0,1402.0,1.0
1012.0,355.0,1.0
1012.0,277.0,1.0
1012.0,94.0,1.0
1012.0,1140.0,1.0
1012.0,74.0,1.0
1012.0,842.0,1.0
1012.0,104.0,1.0
1012.0,372.0,1.0
1012.0,384.0,1.0
1012.0,19.0,1.0
1012.0,417.0,1.0
1012.0,17.0,1.0
1012.0,558.0,1.0
1012.0,36.0,1.0
1012.0,376.0,1.0
1012.0,27.0,1.0
1012.0,470.0,1.0
1012.0,46.0,1.0
1012.0,600.0,1.0
1012.0,860.0,1.0
1012.0,577.0,1.0
1012.0,1795.0,1.0
1012.0,2479.0,1.0
1012.0,723.0,1.0
1012.0,44.0,1.0
1012.0,498.0,1.0
1012.0,126.0,1.0
1012.0,641.0,1.0
1012.0,509.0,1.0
1012.0,66.0,1.0
1012.0,1603.0,1.0
1012.0,50.0,1.0
1012.0,637.0,1.0
1012.0,504.0,1.0
1012.0,231.0,1.0
1012.0,435.0,1.0
1012.0,3379.0,1.0
1012.0,1031.0,1.0
1012.0,535.0,1.0
1012.0,1251.0,1.0
1012.0,141.0,1.0
1012.0,517.0,1.0
1012.0,327.0,1.0
1012.0,455.0,1.0
1012.0,136.0,1.0
1012.0,169.0,1.0
1012.0,1862.0,1.0
1012.0,175.0,1.0
1012.0,159.0,1.0
1012.0,111.0,1.0
1012.0,859.0,1.0
1012.0,438.0,1.0
1012.0,881.0,1.0
1012.0,1889.0,1.0
1012.0,1957.0,1.0
1012.0,524.0,1.0
1012.0,4076.0,1.0
1012.0,1084.0,1.0
1012.0,514.0,1.0
1012.0,3074.0,1.0
1012.0,2947.0,1.0
1012.0,120.0,1.0
1012.0,727.0,1.0
1012.0,1424.0,1.0
1012.0,531.0,1.0
1012.0,533.0,1.0
1012.0,3549.0,1.0
1012.0,1426.0,1.0
1012.0,1045.0,1.0
1012.0,460.0,1.0
1012.0,330.0,1.0
1012.0,60.0,1.0
1012.0,527.0,1.0
1012.0,1046.0,1.0
1012.0,2139.0,1.0
1012.0,503.0,1.0
1012.0,1051.0,1.0
1012.0,1163.0,1.0
1012.0,1048.0,1.0
1012.0,993.0,1.0
1012.0,273.0,1.0
1012.0,1807.0,1.0
1012.0,2187.0,1.0
1012.0,2186.0,1.0
1012.0,1425.0,1.0
1012.0,1050.0,1.0
1012.0,1040.0,1.0
1012.0,1072.0,1.0
1012.0,1037.0,1.0
1012.0,971.0,1.0
1012.0,4664.0,1.0
1012.0,523.0,1.0
1012.0,236.0,1.0
1012.0,2190.0,1.0
1012.0,717.0,1.0
1012.0,68.0,1.0
1012.0,1981.0,1.0
1012.0,233.0,1.0
1012.0,489.0,1.0
1012.0,791.0,1.0
1012.0,1980.0,1.0
1012.0,1178.0,1.0
1012.0,1433.0,1.0
1012.0,2608.0,1.0
1012.0,985.0,1.0
1012.0,1366.0,1.0
1012.0,967.0,1.0
1012.0,811.0,1.0
1012.0,989.0,1.0
1012.0,1361.0,1.0
1012.0,889.0,1.0
1012.0,432.0,1.0
1012.0,500.0,1.0
1012.0,857.0,1.0
1012.0,1823.0,1.0
1012.0,930.0,1.0
1012.0,55.0,1.0
1012.0,984.0,1.0
1012.0,1825.0,1.0
1012.0,4665.0,1.0
1012.0,1273.0,1.0
1012.0,996.0,1.0
1012.0,3686.0,1.0
1012.0,1662.0,1.0
1012.0,521.0,1.0
1012.0,720.0,1.0
1012.0,1995.0,1.0
1012.0,1120.0,1.0
1012.0,1003.0,1.0
1012.0,2616.0,1.0
1012.0,1942.0,1.0
1012.0,2327.0,1.0
1012.0,1989.0,1.0
1012.0,646.0,1.0
1012.0,271.0,1.0
1012.0,1377.0,1.0
1012.0,1376.0,1.0
1012.0,1895.0,1.0
1012.0,419.0,1.0
1012.0,274.0,1.0
1012.0,137.0,1.0
1012.0,1817.0,1.0
1012.0,1393.0,1.0
1012.0,650.0,1.0
1012.0,1381.0,1.0
1012.0,1382.0,1.0
1012.0,1835.0,1.0
1012.0,845.0,1.0
1012.0,1369.0,1.0
1012.0,1190.0,1.0
1012.0,3273.0,1.0
1012.0,921.0,1.0
1012.0,1380.0,1.0
1012.0,1185.0,1.0
1012.0,1635.0,1.0
1012.0,1389.0,1.0
1012.0,3991.0,1.0
1012.0,525.0,1.0
1012.0,103.0,1.0
1012.0,2630.0,1.0
1012.0,2001.0,1.0
1012.0,775.0,1.0
1012.0,2205.0,1.0
1012.0,496.0,1.0
1012.0,1992.0,1.0
1012.0,695.0,1.0
1012.0,764.0,1.0
1012.0,4666.0,1.0
1012.0,4354.0,1.0
1012.0,2519.0,1.0
1012.0,1996.0,1.0
1012.0,2517.0,1.0
1013.0,1589.0,1.0
1013.0,154.0,1.0
1013.0,1651.0,1.0
1013.0,4019.0,1.0
1013.0,1647.0,1.0
1013.0,50.0,1.0
1013.0,951.0,1.0
1013.0,1455.0,1.0
1013.0,4667.0,1.0
1013.0,55.0,1.0
1013.0,3353.0,1.0
1013.0,1000.0,1.0
1013.0,374.0,1.0
1013.0,3018.0,1.0
1014.0,55.0,1.0
1014.0,1376.0,1.0
1014.0,1017.0,1.0
1014.0,1012.0,1.0
1014.0,1016.0,1.0
1014.0,3313.0,1.0
1014.0,1390.0,1.0
1014.0,2106.0,1.0
1014.0,1738.0,1.0
1014.0,2749.0,1.0
1015.0,600.0,1.0
1015.0,170.0,1.0
1015.0,55.0,1.0
1015.0,4075.0,1.0
1015.0,1197.0,1.0
1015.0,1379.0,1.0
1015.0,1656.0,1.0
1015.0,2146.0,1.0
1015.0,4112.0,1.0
1015.0,1665.0,1.0
1015.0,1735.0,1.0
1015.0,2080.0,1.0
1016.0,1378.0,1.0
1016.0,4669.0,1.0
1016.0,1822.0,1.0
1016.0,996.0,1.0
1016.0,502.0,1.0
1016.0,1438.0,1.0
1016.0,1654.0,1.0
1016.0,4670.0,1.0
1016.0,693.0,1.0
1016.0,1003.0,1.0
1016.0,1439.0,1.0
1016.0,274.0,1.0
1016.0,1002.0,1.0
1016.0,431.0,1.0
1016.0,1579.0,1.0
1016.0,1169.0,1.0
1016.0,1380.0,1.0
1016.0,55.0,1.0
1016.0,1464.0,1.0
1016.0,3456.0,1.0
1016.0,1382.0,1.0
1016.0,1014.0,1.0
1016.0,775.0,1.0
1016.0,738.0,1.0
1016.0,1448.0,1.0
1016.0,1394.0,1.0
1016.0,103.0,1.0
1016.0,1395.0,1.0
1016.0,1970.0,1.0
1016.0,4671.0,1.0
1016.0,3457.0,1.0
1016.0,1001.0,1.0
1017.0,510.0,1.0
1017.0,18.0,1.0
1017.0,182.0,1.0
1017.0,1559.0,1.0
1017.0,1269.0,1.0
1017.0,727.0,1.0
1017.0,517.0,1.0
1017.0,872.0,1.0
1017.0,148.0,1.0
1017.0,812.0,1.0
1017.0,1876.0,1.0
1017.0,468.0,1.0
1017.0,2134.0,1.0
1017.0,1045.0,1.0
1017.0,2607.0,1.0
1017.0,4192.0,1.0
1017.0,2391.0,1.0
1017.0,1160.0,1.0
1017.0,1829.0,1.0
1017.0,933.0,1.0
1017.0,1665.0,1.0
1017.0,4672.0,1.0
1017.0,1436.0,1.0
1017.0,1945.0,1.0
1017.0,775.0,1.0
1017.0,2500.0,1.0
1017.0,1003.0,1.0
1017.0,1378.0,1.0
1017.0,1447.0,1.0
1017.0,4075.0,1.0
1017.0,1379.0,1.0
1017.0,3456.0,1.0
1017.0,4673.0,1.0
1017.0,1014.0,1.0
1017.0,55.0,1.0
1017.0,4674.0,1.0
1017.0,1921.0,1.0
1017.0,1398.0,1.0
1017.0,1369.0,1.0
1017.0,1382.0,1.0
1017.0,738.0,1.0
1017.0,845.0,1.0
1017.0,1286.0,1.0
1017.0,103.0,1.0
1017.0,2502.0,1.0
1017.0,651.0,1.0
1017.0,644.0,1.0
1017.0,1395.0,1.0
1017.0,1968.0,1.0
1017.0,1120.0,1.0
1017.0,4675.0,1.0
1018.0,57.0,1.0
1018.0,679.0,1.0
1018.0,4306.0,1.0
1018.0,3889.0,1.0
1018.0,3582.0,1.0
1018.0,690.0,1.0
1018.0,4676.0,1.0
1018.0,1065.0,1.0
1018.0,2522.0,1.0
1018.0,1282.0,1.0
1018.0,4677.0,1.0
1018.0,4678.0,1.0
1018.0,547.0,1.0
1018.0,785.0,1.0
1018.0,4679.0,1.0
1018.0,1289.0,1.0
1018.0,4680.0,1.0
1018.0,2261.0,1.0
1018.0,1721.0,1.0
1018.0,4622.0,1.0
1018.0,1292.0,1.0
1018.0,1024.0,1.0
1018.0,789.0,1.0
1018.0,4681.0,1.0
1018.0,1663.0,1.0
1018.0,2106.0,1.0
1019.0,223.0,1.0
1020.0,66.0,1.0
1020.0,1603.0,1.0
1020.0,45.0,1.0
1020.0,456.0,1.0
1020.0,3706.0,1.0
1020.0,1951.0,1.0
1020.0,4682.0,1.0
1020.0,4189.0,1.0
1020.0,60.0,1.0
1020.0,58.0,1.0
1020.0,56.0,1.0
1020.0,261.0,1.0
1020.0,1302.0,1.0
1020.0,49.0,1.0
1020.0,51.0,1.0
1020.0,591.0,1.0
1020.0,871.0,1.0
1020.0,3378.0,1.0
1020.0,436.0,1.0
1020.0,746.0,1.0
1020.0,1236.0,1.0
1020.0,61.0,1.0
1021.0,578.0,1.0
1021.0,330.0,1.0
1021.0,408.0,1.0
1021.0,65.0,1.0
1021.0,540.0,1.0
1021.0,929.0,1.0
1021.0,577.0,1.0
1021.0,67.0,1.0
1021.0,566.0,1.0
1021.0,942.0,1.0
1021.0,959.0,1.0
1021.0,58.0,1.0
1021.0,61.0,1.0
1021.0,1168.0,1.0
1021.0,1401.0,1.0
1021.0,1605.0,1.0
1021.0,125.0,1.0
1021.0,129.0,1.0
1021.0,1025.0,1.0
1021.0,970.0,1.0
1021.0,1186.0,1.0
1021.0,1738.0,1.0
1021.0,1235.0,1.0
1021.0,769.0,1.0
1021.0,2260.0,1.0
1021.0,1660.0,1.0
1021.0,654.0,1.0
1021.0,1450.0,1.0
1021.0,2204.0,1.0
1021.0,1454.0,1.0
1021.0,4608.0,1.0
1021.0,1929.0,1.0
1021.0,4683.0,1.0
1021.0,1973.0,1.0
1021.0,2501.0,1.0
1021.0,1455.0,1.0
1021.0,1363.0,1.0
1021.0,547.0,1.0
1021.0,1930.0,1.0
1021.0,1668.0,1.0
1021.0,2990.0,1.0
1021.0,2536.0,1.0
1021.0,3283.0,1.0
1021.0,1029.0,1.0
1021.0,2506.0,1.0
1021.0,694.0,1.0
1021.0,1329.0,1.0
1021.0,2103.0,1.0
1021.0,1305.0,1.0
1021.0,1374.0,1.0
1021.0,1960.0,1.0
1021.0,3027.0,1.0
1021.0,796.0,1.0
1021.0,507.0,1.0
1021.0,4684.0,1.0
1021.0,792.0,1.0
1021.0,2630.0,1.0
1021.0,385.0,1.0
1021.0,4685.0,1.0
1021.0,4686.0,1.0
1021.0,1281.0,1.0
1021.0,166.0,1.0
1021.0,1161.0,1.0
1021.0,785.0,1.0
1021.0,1678.0,1.0
1021.0,1289.0,1.0
1021.0,2092.0,1.0
1021.0,2000.0,1.0
1021.0,4385.0,1.0
1021.0,1399.0,1.0
1021.0,1599.0,1.0
1021.0,1493.0,1.0
1021.0,2020.0,1.0
1021.0,2093.0,1.0
1021.0,373.0,1.0
1021.0,2331.0,1.0
1021.0,1468.0,1.0
1021.0,2883.0,1.0
1021.0,1122.0,1.0
1021.0,2097.0,1.0
1021.0,1295.0,1.0
1021.0,1290.0,1.0
1021.0,272.0,1.0
1021.0,1287.0,1.0
1021.0,1286.0,1.0
1021.0,1999.0,1.0
1021.0,1900.0,1.0
1021.0,2004.0,1.0
1021.0,2324.0,1.0
1021.0,1198.0,1.0
1021.0,3038.0,1.0
1022.0,58.0,1.0
1023.0,58.0,1.0
1023.0,1798.0,1.0
1024.0,58.0,1.0
1024.0,2480.0,1.0
1024.0,3274.0,1.0
1024.0,1672.0,1.0
1024.0,789.0,1.0
1024.0,1315.0,1.0
1024.0,4242.0,1.0
1024.0,2115.0,1.0
1024.0,2117.0,1.0
1024.0,1018.0,1.0
1024.0,4681.0,1.0
1025.0,538.0,1.0
1025.0,1053.0,1.0
1025.0,1109.0,1.0
1025.0,1067.0,1.0
1025.0,670.0,1.0
1025.0,609.0,1.0
1025.0,3520.0,1.0
1025.0,58.0,1.0
1025.0,1304.0,1.0
1026.0,416.0,1.0
1026.0,117.0,1.0
1026.0,367.0,1.0
1026.0,58.0,1.0
1026.0,121.0,1.0
1026.0,2969.0,1.0
1026.0,2226.0,1.0
1027.0,71.0,1.0
1027.0,941.0,1.0
1027.0,1118.0,1.0
1027.0,0.0,1.0
1027.0,465.0,1.0
1027.0,66.0,1.0
1027.0,578.0,1.0
1027.0,154.0,1.0
1027.0,612.0,1.0
1027.0,18.0,1.0
1027.0,447.0,1.0
1027.0,1031.0,1.0
1027.0,506.0,1.0
1027.0,158.0,1.0
1027.0,513.0,1.0
1027.0,501.0,1.0
1027.0,1858.0,1.0
1027.0,1048.0,1.0
1027.0,390.0,1.0
1027.0,960.0,1.0
1027.0,59.0,1.0
1027.0,507.0,1.0
1027.0,437.0,1.0
1027.0,511.0,1.0
1027.0,141.0,1.0
1027.0,512.0,1.0
1027.0,1251.0,1.0
1027.0,515.0,1.0
1027.0,69.0,1.0
1027.0,174.0,1.0
1027.0,849.0,1.0
1027.0,460.0,1.0
1027.0,1039.0,1.0
1027.0,2483.0,1.0
1027.0,3507.0,1.0
1027.0,2187.0,1.0
1027.0,524.0,1.0
1027.0,633.0,1.0
1027.0,1428.0,1.0
1027.0,1011.0,1.0
1027.0,1162.0,1.0
1027.0,896.0,1.0
1027.0,692.0,1.0
1027.0,636.0,1.0
1027.0,1045.0,1.0
1027.0,452.0,1.0
1027.0,3548.0,1.0
1027.0,1178.0,1.0
1027.0,1050.0,1.0
1027.0,2387.0,1.0
1027.0,1034.0,1.0
1027.0,457.0,1.0
1027.0,727.0,1.0
1027.0,4430.0,1.0
1027.0,1120.0,1.0
1027.0,1176.0,1.0
1027.0,68.0,1.0
1027.0,720.0,1.0
1027.0,1182.0,1.0
1027.0,680.0,1.0
1027.0,523.0,1.0
1027.0,1170.0,1.0
1027.0,1132.0,1.0
1027.0,1942.0,1.0
1027.0,1981.0,1.0
1027.0,527.0,1.0
1027.0,791.0,1.0
1027.0,783.0,1.0
1027.0,4283.0,1.0
1027.0,2069.0,1.0
1027.0,1003.0,1.0
1027.0,883.0,1.0
1027.0,1618.0,1.0
1027.0,793.0,1.0
1027.0,771.0,1.0
1027.0,1310.0,1.0
1028.0,169.0,1.0
1028.0,0.0,1.0
1028.0,182.0,1.0
1028.0,176.0,1.0
1028.0,2124.0,1.0
1028.0,1559.0,1.0
1028.0,2125.0,1.0
1028.0,4687.0,1.0
1028.0,2121.0,1.0
1028.0,432.0,1.0
1028.0,59.0,1.0
1028.0,596.0,1.0
1028.0,1918.0,1.0
1028.0,1010.0,1.0
1028.0,1027.0,1.0
1028.0,69.0,1.0
1028.0,2087.0,1.0
1028.0,137.0,1.0
1028.0,1827.0,1.0
1028.0,1251.0,1.0
1028.0,138.0,1.0
1028.0,1047.0,1.0
1028.0,603.0,1.0
1028.0,872.0,1.0
1028.0,2216.0,1.0
1028.0,982.0,1.0
1028.0,981.0,1.0
1028.0,410.0,1.0
1028.0,1561.0,1.0
1028.0,146.0,1.0
1028.0,1245.0,1.0
1028.0,769.0,1.0
1028.0,273.0,1.0
1028.0,163.0,1.0
1028.0,463.0,1.0
1028.0,522.0,1.0
1028.0,511.0,1.0
1028.0,159.0,1.0
1028.0,172.0,1.0
1028.0,150.0,1.0
1028.0,3465.0,1.0
1028.0,534.0,1.0
1028.0,162.0,1.0
1028.0,518.0,1.0
1028.0,1864.0,1.0
1028.0,438.0,1.0
1029.0,510.0,1.0
1029.0,1795.0,1.0
1029.0,906.0,1.0
1029.0,578.0,1.0
1029.0,18.0,1.0
1029.0,1040.0,1.0
1029.0,1031.0,1.0
1029.0,1235.0,1.0
1029.0,871.0,1.0
1029.0,677.0,1.0
1029.0,896.0,1.0
1029.0,69.0,1.0
1029.0,153.0,1.0
1029.0,1979.0,1.0
1029.0,1888.0,1.0
1029.0,60.0,1.0
1029.0,523.0,1.0
1029.0,805.0,1.0
1029.0,971.0,1.0
1029.0,791.0,1.0
1029.0,643.0,1.0
1029.0,1441.0,1.0
1029.0,1428.0,1.0
1029.0,987.0,1.0
1029.0,1813.0,1.0
1029.0,4513.0,1.0
1029.0,2069.0,1.0
1029.0,1003.0,1.0
1029.0,930.0,1.0
1029.0,1369.0,1.0
1029.0,2490.0,1.0
1029.0,1260.0,1.0
1029.0,1391.0,1.0
1029.0,1447.0,1.0
1029.0,988.0,1.0
1029.0,1364.0,1.0
1029.0,437.0,1.0
1029.0,1174.0,1.0
1029.0,1582.0,1.0
1029.0,2517.0,1.0
1029.0,3628.0,1.0
1029.0,1988.0,1.0
1029.0,1021.0,1.0
1029.0,1488.0,1.0
1029.0,1996.0,1.0
1029.0,1453.0,1.0
1029.0,152.0,1.0
1029.0,2425.0,1.0
1029.0,2209.0,1.0
1029.0,796.0,1.0
1029.0,2397.0,1.0
1029.0,1452.0,1.0
1029.0,2511.0,1.0
1029.0,1518.0,1.0
1029.0,1676.0,1.0
1029.0,1465.0,1.0
1029.0,296.0,1.0
1029.0,1122.0,1.0
1029.0,1179.0,1.0
1029.0,1313.0,1.0
1029.0,764.0,1.0
1029.0,2117.0,1.0
1029.0,1438.0,1.0
1029.0,1467.0,1.0
1029.0,1280.0,1.0
1029.0,3421.0,1.0
1029.0,1831.0,1.0
1029.0,1002.0,1.0
1029.0,1468.0,1.0
1029.0,3423.0,1.0
1029.0,3483.0,1.0
1029.0,1295.0,1.0
1029.0,3220.0,1.0
1029.0,3668.0,1.0
1029.0,2001.0,1.0
1029.0,1712.0,1.0
1029.0,1480.0,1.0
1029.0,2326.0,1.0
1029.0,2639.0,1.0
1029.0,1288.0,1.0
1029.0,2544.0,1.0
1029.0,1484.0,1.0
1029.0,1498.0,1.0
1029.0,1478.0,1.0
1029.0,2112.0,1.0
1029.0,537.0,1.0
1029.0,2003.0,1.0
1029.0,2008.0,1.0
1029.0,4130.0,1.0
1029.0,1649.0,1.0
1029.0,1959.0,1.0
1029.0,1992.0,1.0
1029.0,256.0,1.0
